"city","city_ascii","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Waller","Waller","WA","Washington","53053","Pierce","53053","Pierce","47.2035","-122.3699","8064","391","polygon","FALSE","FALSE","America/Los_Angeles","3","98404 98371 98443","1840037889"
"Rosedale","Rosedale","WA","Washington","53053","Pierce","53053","Pierce","47.3453","-122.6368","4459","379","polygon","FALSE","FALSE","America/Los_Angeles","3","98332","1840023839"
"Custer","Custer","WA","Washington","53073","Whatcom","53073","Whatcom","48.9143","-122.6397","149","31","polygon","FALSE","FALSE","America/Los_Angeles","3","98248 98240","1840018344"
"Winlock","Winlock","WA","Washington","53041","Lewis","53041","Lewis","46.4907","-122.9342","1354","405","polygon","FALSE","TRUE","America/Los_Angeles","3","98596","1840021164"
"Puget Island","Puget Island","WA","Washington","53069","Wahkiakum","53069","Wahkiakum","46.1742","-123.3829","899","45","polygon","FALSE","TRUE","America/Los_Angeles","3","98612","1840042033"
"Sisco Heights","Sisco Heights","WA","Washington","53061","Snohomish","53061","Snohomish","48.1188","-122.1076","2810","86","polygon","FALSE","FALSE","America/Los_Angeles","3","98223","1840037510"
"Lower Elochoman","Lower Elochoman","WA","Washington","53069","Wahkiakum","53069","Wahkiakum","46.2185","-123.3698","160","40","polygon","FALSE","TRUE","America/Los_Angeles","3","98612","1840041981"
"Kent","Kent","WA","Washington","53033","King","53033","King","47.3887","-122.2128","128458","1470","polygon","FALSE","TRUE","America/Los_Angeles","2","98031 98030 98032 98042 98035 98064 98089","1840018424"
"Cavalero","Cavalero","WA","Washington","53061","Snohomish","53061","Snohomish","47.9845","-122.0746","5284","1243","polygon","FALSE","TRUE","America/Los_Angeles","3","98258 98205","1840041913"
"George","George","WA","Washington","53025","Grant","53025","Grant","47.0845","-119.8598","507","151","polygon","FALSE","TRUE","America/Los_Angeles","3","98848 98824","1840019814"
"Carson","Carson","WA","Washington","53059","Skamania","53059","Skamania","45.7353","-121.8219","2688","216","polygon","FALSE","FALSE","America/Los_Angeles","3","98610","1840017391"
"Mount Vista","Mount Vista","WA","Washington","53011","Clark","53011","Clark","45.7373","-122.6315","8525","628","polygon","FALSE","FALSE","America/Los_Angeles","3","98642 98686","1840037858"
"Kenmore","Kenmore","WA","Washington","53033","King","53033","King","47.7532","-122.2459","22867","1438","polygon","FALSE","TRUE","America/Los_Angeles","3","98028","1840018423"
"Port Angeles East","Port Angeles East","WA","Washington","53009","Clallam","53009","Clallam","48.1041","-123.3695","3627","371","polygon","FALSE","TRUE","America/Los_Angeles","3","98362","1840074570"
"Wauna","Wauna","WA","Washington","53053","Pierce","53053","Pierce","47.3860","-122.6694","4412","268","polygon","FALSE","FALSE","America/Los_Angeles","3","98329","1840023842"
"Santiago","Santiago","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","47.2975","-124.2327","26","6","polygon","FALSE","TRUE","America/Los_Angeles","3","98587","1840042040"
"Marysville","Marysville","WA","Washington","53061","Snohomish","53061","Snohomish","48.0810","-122.1558","166541.0","1289","polygon","FALSE","TRUE","America/Los_Angeles","2","98271 98270","1840019789"
"Curlew","Curlew","WA","Washington","53019","Ferry","53019","Ferry","48.8777","-118.6045","149","75","polygon","FALSE","FALSE","America/Los_Angeles","3","99118","1840025242"
"Spanaway","Spanaway","WA","Washington","53053","Pierce","53053","Pierce","47.0979","-122.4233","30528","1344","polygon","FALSE","FALSE","America/Los_Angeles","3","98387 98445","1840018451"
"Prairie Ridge","Prairie Ridge","WA","Washington","53053","Pierce","53053","Pierce","47.1443","-122.1408","12733","1202","polygon","FALSE","FALSE","America/Los_Angeles","3","98360 98391","1840037882"
"Copalis Beach","Copalis Beach","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","47.1205","-124.1722","559","58","polygon","FALSE","FALSE","America/Los_Angeles","3","98535 98536","1840017356"
"Mill Creek","Mill Creek","WA","Washington","53061","Snohomish","53061","Snohomish","47.8633","-122.2034","20832","1747","polygon","FALSE","TRUE","America/Los_Angeles","3","98012 98082","1840019790"
"Clayton","Clayton","WA","Washington","53065","Stevens","53065","Stevens","48.0013","-117.5612","361","108","polygon","FALSE","FALSE","America/Los_Angeles","3","99110","1840025239"
"Lake McMurray","Lake McMurray","WA","Washington","53057","Skagit","53057","Skagit","48.3129","-122.2317","134","63","polygon","FALSE","FALSE","America/Los_Angeles","3","98274","1840037893"
"Odessa","Odessa","WA","Washington","53043","Lincoln","53043","Lincoln","47.3326","-118.6895","876","417","polygon","FALSE","TRUE","America/Los_Angeles","3","99159","1840022295"
"Wilbur","Wilbur","WA","Washington","53043","Lincoln","53043","Lincoln","47.7583","-118.7110","839","249","polygon","FALSE","TRUE","America/Los_Angeles","3","99185","1840022296"
"Nile","Nile","WA","Washington","53077","Yakima","53077","Yakima","46.8368","-120.9455","98","49","polygon","FALSE","FALSE","America/Los_Angeles","3","98937","1840023854"
"Lewisville","Lewisville","WA","Washington","53011","Clark","53011","Clark","45.8127","-122.5144","1503","107","polygon","FALSE","FALSE","America/Los_Angeles","3","98604","1840037855"
"Lake Morton-Berrydale","Lake Morton-Berrydale","WA","Washington","53033","King","53033","King","47.3325","-122.1030","11201","351","polygon","FALSE","TRUE","America/Los_Angeles","3","98092 98042","1840074253"
"Vaughn","Vaughn","WA","Washington","53053","Pierce","53053","Pierce","47.3550","-122.7773","342","57","polygon","FALSE","FALSE","America/Los_Angeles","3","98329 98394","1840023841"
"Acme","Acme","WA","Washington","53073","Whatcom","53073","Whatcom","48.7146","-122.2293","183","11","polygon","FALSE","FALSE","America/Los_Angeles","3","98220","1840017288"
"Pacific","Pacific","WA","Washington","53033","King","53033|53053","King|Pierce","47.2611","-122.2507","7184","1149","polygon","FALSE","TRUE","America/Los_Angeles","3","98001 98047","1840019834"
"Silvana","Silvana","WA","Washington","53061","Snohomish","53061","Snohomish","48.2018","-122.2459","0","0","polygon","FALSE","FALSE","America/Los_Angeles","3","98292","1840018373"
"Okanogan","Okanogan","WA","Washington","53047","Okanogan","53047","Okanogan","48.3671","-119.5784","2571","493","polygon","FALSE","TRUE","America/Los_Angeles","3","98840","1840019760"
"Outlook","Outlook","WA","Washington","53077","Yakima","53077","Yakima","46.3311","-120.0923","300","893","polygon","FALSE","FALSE","America/Los_Angeles","3","98938","1840023855"
"Tonasket","Tonasket","WA","Washington","53047","Okanogan","53047","Okanogan","48.7077","-119.4412","1126","459","polygon","FALSE","TRUE","America/Los_Angeles","3","98855","1840021057"
"Carbonado","Carbonado","WA","Washington","53053","Pierce","53053","Pierce","47.0805","-122.0536","701","649","polygon","FALSE","TRUE","America/Los_Angeles","3","98323 98396","1840022307"
"Brinnon","Brinnon","WA","Washington","53031","Jefferson","53031","Jefferson","47.6689","-122.9249","703","28","polygon","FALSE","FALSE","America/Los_Angeles","3","98320","1840017329"
"Purdy","Purdy","WA","Washington","53053","Pierce","53053","Pierce","47.3938","-122.6114","1087","178","polygon","FALSE","FALSE","America/Los_Angeles","3","98332","1840023838"
"Thorp","Thorp","WA","Washington","53037","Kittitas","53037","Kittitas","47.0656","-120.6709","297","93","polygon","FALSE","FALSE","America/Los_Angeles","3","98946","1840018439"
"Cheney","Cheney","WA","Washington","53063","Spokane","53063","Spokane","47.4901","-117.5789","12421.0","1106","polygon","FALSE","TRUE","America/Los_Angeles","3","99004","1840018398"
"Fern Prairie","Fern Prairie","WA","Washington","53011","Clark","53011","Clark","45.6370","-122.3963","2611","200","polygon","FALSE","FALSE","America/Los_Angeles","3","98607","1840023890"
"Lake Marcel-Stillwater","Lake Marcel-Stillwater","WA","Washington","53033","King","53033","King","47.6926","-121.9152","1220","368","polygon","FALSE","TRUE","America/Los_Angeles","3","98014","1840074241"
"Raft Island","Raft Island","WA","Washington","53053","Pierce","53053","Pierce","47.3293","-122.6686","341","475","polygon","FALSE","TRUE","America/Los_Angeles","3","98335","1840042039"
"Barberton","Barberton","WA","Washington","53011","Clark","53011","Clark","45.7136","-122.6114","6719","600","polygon","FALSE","FALSE","America/Los_Angeles","3","98662 98686 98666 98668","1840017397"
"Spokane","Spokane","WA","Washington","53063","Spokane","53063","Spokane","47.6671","-117.4330","403043.0","1218","polygon","FALSE","TRUE","America/Los_Angeles","2","99201 99203 99202 99205 99204 99207 99208 99224 99223 99001 99212 99209 99210 99219 99220 99252 99256 99258 99260","1840021093"
"Lyman","Lyman","WA","Washington","53057","Skagit","53057","Skagit","48.5230","-122.0634","468","269","polygon","FALSE","TRUE","America/Los_Angeles","3","98263 98284","1840021069"
"Herron Island","Herron Island","WA","Washington","53053","Pierce","53053","Pierce","47.2645","-122.8348","69","55","polygon","FALSE","TRUE","America/Los_Angeles","3","98349","1840041931"
"Venersborg","Venersborg","WA","Washington","53011","Clark","53011","Clark","45.7860","-122.4721","4196","149","polygon","FALSE","FALSE","America/Los_Angeles","3","98604","1840018521"
"Quilcene","Quilcene","WA","Washington","53031","Jefferson","53031","Jefferson","47.8369","-122.9058","432","18","polygon","FALSE","FALSE","America/Los_Angeles","3","98376","1840018389"
"Roosevelt","Roosevelt","WA","Washington","53039","Klickitat","53039","Klickitat","45.7476","-120.2161","107","10","polygon","FALSE","FALSE","America/Los_Angeles","3","99356","1840136623"
"Coulee Dam","Coulee Dam","WA","Washington","53047","Okanogan","53047|53025|53017","Okanogan|Grant|Douglas","47.9688","-118.9761","1079","576","polygon","FALSE","TRUE","America/Los_Angeles","3","99116","1840022270"
"Langley","Langley","WA","Washington","53029","Island","53029","Island","48.0337","-122.4084","1124","430","polygon","FALSE","TRUE","America/Los_Angeles","3","98260","1840019780"
"Entiat","Entiat","WA","Washington","53007","Chelan","53007","Chelan","47.6780","-120.2175","1223","216","polygon","FALSE","TRUE","America/Los_Angeles","3","98822","1840019777"
"Ocean City","Ocean City","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","47.0763","-124.1620","168","19","polygon","FALSE","FALSE","America/Los_Angeles","3","98569","1840018444"
"Lacey","Lacey","WA","Washington","53067","Thurston","53067","Thurston","47.0458","-122.7934","49748","1132","polygon","FALSE","TRUE","America/Los_Angeles","3","98503 98516 98509","1840019866"
"Upper Elochoman","Upper Elochoman","WA","Washington","53069","Wahkiakum","53069","Wahkiakum","46.2403","-123.3247","70","18","polygon","FALSE","TRUE","America/Los_Angeles","3","98612","1840042136"
"Malone","Malone","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","46.9779","-123.3035","543","23","polygon","FALSE","FALSE","America/Los_Angeles","3","98559 98541","1840026097"
"Steptoe","Steptoe","WA","Washington","53075","Whitman","53075","Whitman","47.0075","-117.3502","183","31","polygon","FALSE","FALSE","America/Los_Angeles","3","99111 99174","1840025258"
"Federal Way","Federal Way","WA","Washington","53033","King","53033","King","47.3090","-122.3359","96690","1679","polygon","FALSE","TRUE","America/Los_Angeles","3","98023 98003 98063 98093","1840019826"
"Bothell","Bothell","WA","Washington","53033","King","53033|53061","King|Snohomish","47.7736","-122.2044","45533","1287","polygon","FALSE","TRUE","America/Los_Angeles","3","98021 98011 98041","1840018419"
"Hartline","Hartline","WA","Washington","53025","Grant","53025","Grant","47.6895","-119.1081","154","178","polygon","FALSE","TRUE","America/Los_Angeles","3","99135","1840021105"
"Elbe","Elbe","WA","Washington","53053","Pierce","53053","Pierce","46.7653","-122.1946","53","356","polygon","FALSE","FALSE","America/Los_Angeles","3","98330","1840017364"
"McChord AFB","McChord AFB","WA","Washington","53053","Pierce","53053","Pierce","47.1328","-122.4924","3337","216","polygon","TRUE","TRUE","America/Los_Angeles","3","98439 98438","1840073929"
"Coupeville","Coupeville","WA","Washington","53029","Island","53029","Island","48.2172","-122.6775","1928","586","polygon","FALSE","TRUE","America/Los_Angeles","3","98239","1840021075"
"Mabton","Mabton","WA","Washington","53077","Yakima","53077","Yakima","46.2115","-119.9938","2532.0","1064","polygon","FALSE","TRUE","America/Los_Angeles","3","98935","1840019873"
"Garfield","Garfield","WA","Washington","53075","Whitman","53075","Whitman","47.0103","-117.1395","614","252","polygon","FALSE","TRUE","America/Los_Angeles","3","99130","1840021141"
"Algona","Algona","WA","Washington","53033","King","53033","King","47.2822","-122.2504","3185","933","polygon","FALSE","TRUE","America/Los_Angeles","3","98001 98047","1840018415"
"Moclips","Moclips","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","47.2348","-124.2025","0","0","polygon","FALSE","FALSE","America/Los_Angeles","3","98571 98562","1840018442"
"North Lynnwood","North Lynnwood","WA","Washington","53061","Snohomish","53061","Snohomish","47.8533","-122.2762","20626","2549","polygon","FALSE","FALSE","America/Los_Angeles","2","98087 98037","1840037895"
"Peaceful Valley","Peaceful Valley","WA","Washington","53073","Whatcom","53073","Whatcom","48.9477","-122.1406","4196","95","polygon","FALSE","FALSE","America/Los_Angeles","3","98295 98244 98266","1840037896"
"Deming","Deming","WA","Washington","53073","Whatcom","53073","Whatcom","48.8381","-122.2313","240","17","polygon","FALSE","FALSE","America/Los_Angeles","3","98247 98244","1840018345"
"Chehalis","Chehalis","WA","Washington","53041","Lewis","53041","Lewis","46.6637","-122.9647","7533","500","polygon","FALSE","TRUE","America/Los_Angeles","3","98532","1840018472"
"Everson","Everson","WA","Washington","53073","Whatcom","53073","Whatcom","48.9123","-122.3510","4709.0","797","polygon","FALSE","TRUE","America/Los_Angeles","3","98247","1840019750"
"Colton","Colton","WA","Washington","53075","Whitman","53075","Whitman","46.5675","-117.1285","467","292","polygon","FALSE","TRUE","America/Los_Angeles","3","99113","1840022315"
"Wilson Creek","Wilson Creek","WA","Washington","53025","Grant","53025","Grant","47.4230","-119.1176","212","85","polygon","FALSE","TRUE","America/Los_Angeles","3","98860","1840022294"
"Whidbey Island Station","Whidbey Island Station","WA","Washington","53029","Island","53029","Island","48.3387","-122.6616","1938","113","polygon","TRUE","TRUE","America/Los_Angeles","3","98277 98278","1840073897"
"Snoqualmie","Snoqualmie","WA","Washington","53033","King","53033","King","47.5293","-121.8412","26054.0","725","polygon","FALSE","TRUE","America/Los_Angeles","3","98065","1840021119"
"Fort Lewis","Fort Lewis","WA","Washington","53053","Pierce","53053","Pierce","47.0955","-122.5672","13920","525","polygon","TRUE","TRUE","America/Los_Angeles","3","98439 98433","1840073933"
"Tacoma","Tacoma","WA","Washington","53053","Pierce","53053","Pierce","47.2431","-122.4531","213418","1657","polygon","FALSE","TRUE","America/Los_Angeles","2","98422 98421 98402 98403 98404 98405 98408 98409 98406 98407 98465 98416 98418 98444 98401 98411 98412 98413 98415 98417 98419 98471 98481 98490","1840021129"
"Pomeroy","Pomeroy","WA","Washington","53023","Garfield","53023","Garfield","46.4737","-117.5967","1388","303","polygon","FALSE","TRUE","America/Los_Angeles","3","99347","1840019891"
"Nespelem","Nespelem","WA","Washington","53047","Okanogan","53047","Okanogan","48.1670","-118.9722","313","622","polygon","FALSE","TRUE","America/Los_Angeles","3","99155","1840022268"
"LaCrosse","LaCrosse","WA","Washington","53075","Whitman","53075","Whitman","46.8021","-117.9013","324","146","polygon","FALSE","TRUE","America/Los_Angeles","3","99143","1840037498"
"Ruston","Ruston","WA","Washington","53053","Pierce","53053","Pierce","47.2982","-122.5100","828","1202","polygon","FALSE","TRUE","America/Los_Angeles","3","98407","1840021132"
"Chelan Falls","Chelan Falls","WA","Washington","53007","Chelan","53007","Chelan","47.7995","-119.9882","86","118","polygon","FALSE","FALSE","America/Los_Angeles","3","98817","1840025245"
"Sequim","Sequim","WA","Washington","53009","Clallam","53009","Clallam","48.0747","-123.0944","20750.0","432","polygon","FALSE","TRUE","America/Los_Angeles","3","98382","1840021076"
"Fircrest","Fircrest","WA","Washington","53053","Pierce","53053","Pierce","47.2308","-122.5157","6794","1665","polygon","FALSE","TRUE","America/Los_Angeles","3","98466","1840019854"
"Enumclaw","Enumclaw","WA","Washington","53033","King","53033","King","47.2017","-121.9897","11784","878","polygon","FALSE","TRUE","America/Los_Angeles","3","98022","1840019825"
"Hunts Point","Hunts Point","WA","Washington","53033","King","53033","King","47.6420","-122.2290","434","545","polygon","FALSE","TRUE","America/Los_Angeles","3","98004","1840021122"
"Marietta-Alderwood","Marietta-Alderwood","WA","Washington","53073","Whatcom","53073","Whatcom","48.7932","-122.5566","4495","294","polygon","FALSE","TRUE","America/Los_Angeles","3","98225 98226","1840073928"
"South Cle Elum","South Cle Elum","WA","Washington","53037","Kittitas","53037","Kittitas","47.1862","-120.9525","560","544","polygon","FALSE","TRUE","America/Los_Angeles","3","98943 98922","1840022304"
"Five Corners","Five Corners","WA","Washington","53011","Clark","53011","Clark","45.6883","-122.5738","18405","1221","polygon","FALSE","FALSE","America/Los_Angeles","3","98662","1840037869"
"Home","Home","WA","Washington","53053","Pierce","53053","Pierce","47.2790","-122.7744","1375","83","polygon","FALSE","FALSE","America/Los_Angeles","3","98349","1840023831"
