"city","city_ascii","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Stanwood","Stanwood","WA","Washington","53061","Snohomish","53061","Snohomish","48.2451","-122.3426","7161.0","937","polygon","FALSE","TRUE","America/Los_Angeles","3","98292","1840021079"
"Indianola","Indianola","WA","Washington","53035","Kitsap","53035","Kitsap","47.7566","-122.5142","3520","258","polygon","FALSE","FALSE","America/Los_Angeles","3","98342 98346 98370","1840017337"
"Lakeland North","Lakeland North","WA","Washington","53033","King","53033","King","47.3374","-122.2814","12487","1452","polygon","FALSE","TRUE","America/Los_Angeles","3","98001","1840074254"
"Longbranch","Longbranch","WA","Washington","53053","Pierce","53053","Pierce","47.2257","-122.7739","3236","62","polygon","FALSE","FALSE","America/Los_Angeles","3","98349 98351","1840023835"
"Wenatchee","Wenatchee","WA","Washington","53007","Chelan","53007","Chelan","47.4338","-120.3286","71512.0","1314","polygon","FALSE","TRUE","America/Los_Angeles","3","98801","1840021074"
"Bellevue","Bellevue","WA","Washington","53033","King","53033","King","47.5953","-122.1550","144444","1666","polygon","FALSE","TRUE","America/Los_Angeles","2","98004 98005 98006 98007 98008 98009 98015","1840018417"
"Fords Prairie","Fords Prairie","WA","Washington","53041","Lewis","53041","Lewis","46.7461","-123.0029","1812","188","polygon","FALSE","FALSE","America/Los_Angeles","3","98531","1840017377"
"Bangor Base","Bangor Base","WA","Washington","53035","Kitsap","53035","Kitsap","47.7227","-122.7146","6358","221","polygon","TRUE","TRUE","America/Los_Angeles","3","98315","1840036750"
"Minnehaha","Minnehaha","WA","Washington","53011","Clark","53011","Clark","45.6577","-122.6204","11767","2056","polygon","FALSE","FALSE","America/Los_Angeles","2","98661","1840018518"
"Napavine","Napavine","WA","Washington","53041","Lewis","53041","Lewis","46.5844","-122.9007","1893","252","polygon","FALSE","TRUE","America/Los_Angeles","3","98565 98532","1840019884"
"Mansfield","Mansfield","WA","Washington","53017","Douglas","53017","Douglas","47.8119","-119.6380","339","401","polygon","FALSE","TRUE","America/Los_Angeles","3","98830","1840022286"
"Rosedale","Rosedale","WA","Washington","53053","Pierce","53053","Pierce","47.3453","-122.6368","4459","379","polygon","FALSE","FALSE","America/Los_Angeles","3","98332","1840023839"
"Winlock","Winlock","WA","Washington","53041","Lewis","53041","Lewis","46.4907","-122.9342","1354","405","polygon","FALSE","TRUE","America/Los_Angeles","3","98596","1840021164"
"Sisco Heights","Sisco Heights","WA","Washington","53061","Snohomish","53061","Snohomish","48.1188","-122.1076","2810","86","polygon","FALSE","FALSE","America/Los_Angeles","3","98223","1840037510"
"Kent","Kent","WA","Washington","53033","King","53033","King","47.3887","-122.2128","128458","1470","polygon","FALSE","TRUE","America/Los_Angeles","2","98031 98030 98032 98042 98035 98064 98089","1840018424"
"George","George","WA","Washington","53025","Grant","53025","Grant","47.0845","-119.8598","507","151","polygon","FALSE","TRUE","America/Los_Angeles","3","98848 98824","1840019814"
"Mount Vista","Mount Vista","WA","Washington","53011","Clark","53011","Clark","45.7373","-122.6315","8525","628","polygon","FALSE","FALSE","America/Los_Angeles","3","98642 98686","1840037858"
"Port Angeles East","Port Angeles East","WA","Washington","53009","Clallam","53009","Clallam","48.1041","-123.3695","3627","371","polygon","FALSE","TRUE","America/Los_Angeles","3","98362","1840074570"
"Santiago","Santiago","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","47.2975","-124.2327","26","6","polygon","FALSE","TRUE","America/Los_Angeles","3","98587","1840042040"
"Curlew","Curlew","WA","Washington","53019","Ferry","53019","Ferry","48.8777","-118.6045","149","75","polygon","FALSE","FALSE","America/Los_Angeles","3","99118","1840025242"
"Prairie Ridge","Prairie Ridge","WA","Washington","53053","Pierce","53053","Pierce","47.1443","-122.1408","12733","1202","polygon","FALSE","FALSE","America/Los_Angeles","3","98360 98391","1840037882"
"Mill Creek","Mill Creek","WA","Washington","53061","Snohomish","53061","Snohomish","47.8633","-122.2034","20832","1747","polygon","FALSE","TRUE","America/Los_Angeles","3","98012 98082","1840019790"
"Lake McMurray","Lake McMurray","WA","Washington","53057","Skagit","53057","Skagit","48.3129","-122.2317","134","63","polygon","FALSE","FALSE","America/Los_Angeles","3","98274","1840037893"
"Wilbur","Wilbur","WA","Washington","53043","Lincoln","53043","Lincoln","47.7583","-118.7110","839","249","polygon","FALSE","TRUE","America/Los_Angeles","3","99185","1840022296"
"Lewisville","Lewisville","WA","Washington","53011","Clark","53011","Clark","45.8127","-122.5144","1503","107","polygon","FALSE","FALSE","America/Los_Angeles","3","98604","1840037855"
"Vaughn","Vaughn","WA","Washington","53053","Pierce","53053","Pierce","47.3550","-122.7773","342","57","polygon","FALSE","FALSE","America/Los_Angeles","3","98329 98394","1840023841"
"Pacific","Pacific","WA","Washington","53033","King","53033|53053","King|Pierce","47.2611","-122.2507","7184","1149","polygon","FALSE","TRUE","America/Los_Angeles","3","98001 98047","1840019834"
"Okanogan","Okanogan","WA","Washington","53047","Okanogan","53047","Okanogan","48.3671","-119.5784","2571","493","polygon","FALSE","TRUE","America/Los_Angeles","3","98840","1840019760"
"Tonasket","Tonasket","WA","Washington","53047","Okanogan","53047","Okanogan","48.7077","-119.4412","1126","459","polygon","FALSE","TRUE","America/Los_Angeles","3","98855","1840021057"
"Brinnon","Brinnon","WA","Washington","53031","Jefferson","53031","Jefferson","47.6689","-122.9249","703","28","polygon","FALSE","FALSE","America/Los_Angeles","3","98320","1840017329"
"Thorp","Thorp","WA","Washington","53037","Kittitas","53037","Kittitas","47.0656","-120.6709","297","93","polygon","FALSE","FALSE","America/Los_Angeles","3","98946","1840018439"
"Fern Prairie","Fern Prairie","WA","Washington","53011","Clark","53011","Clark","45.6370","-122.3963","2611","200","polygon","FALSE","FALSE","America/Los_Angeles","3","98607","1840023890"
"Raft Island","Raft Island","WA","Washington","53053","Pierce","53053","Pierce","47.3293","-122.6686","341","475","polygon","FALSE","TRUE","America/Los_Angeles","3","98335","1840042039"
"Spokane","Spokane","WA","Washington","53063","Spokane","53063","Spokane","47.6671","-117.4330","403043.0","1218","polygon","FALSE","TRUE","America/Los_Angeles","2","99201 99203 99202 99205 99204 99207 99208 99224 99223 99001 99212 99209 99210 99219 99220 99252 99256 99258 99260","1840021093"
"Herron Island","Herron Island","WA","Washington","53053","Pierce","53053","Pierce","47.2645","-122.8348","69","55","polygon","FALSE","TRUE","America/Los_Angeles","3","98349","1840041931"
"Quilcene","Quilcene","WA","Washington","53031","Jefferson","53031","Jefferson","47.8369","-122.9058","432","18","polygon","FALSE","FALSE","America/Los_Angeles","3","98376","1840018389"
"Coulee Dam","Coulee Dam","WA","Washington","53047","Okanogan","53047|53025|53017","Okanogan|Grant|Douglas","47.9688","-118.9761","1079","576","polygon","FALSE","TRUE","America/Los_Angeles","3","99116","1840022270"
"Entiat","Entiat","WA","Washington","53007","Chelan","53007","Chelan","47.6780","-120.2175","1223","216","polygon","FALSE","TRUE","America/Los_Angeles","3","98822","1840019777"
"Lacey","Lacey","WA","Washington","53067","Thurston","53067","Thurston","47.0458","-122.7934","49748","1132","polygon","FALSE","TRUE","America/Los_Angeles","3","98503 98516 98509","1840019866"
"Malone","Malone","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","46.9779","-123.3035","543","23","polygon","FALSE","FALSE","America/Los_Angeles","3","98559 98541","1840026097"
"Federal Way","Federal Way","WA","Washington","53033","King","53033","King","47.3090","-122.3359","96690","1679","polygon","FALSE","TRUE","America/Los_Angeles","3","98023 98003 98063 98093","1840019826"
"Hartline","Hartline","WA","Washington","53025","Grant","53025","Grant","47.6895","-119.1081","154","178","polygon","FALSE","TRUE","America/Los_Angeles","3","99135","1840021105"
"McChord AFB","McChord AFB","WA","Washington","53053","Pierce","53053","Pierce","47.1328","-122.4924","3337","216","polygon","TRUE","TRUE","America/Los_Angeles","3","98439 98438","1840073929"
"Mabton","Mabton","WA","Washington","53077","Yakima","53077","Yakima","46.2115","-119.9938","2532.0","1064","polygon","FALSE","TRUE","America/Los_Angeles","3","98935","1840019873"
"Algona","Algona","WA","Washington","53033","King","53033","King","47.2822","-122.2504","3185","933","polygon","FALSE","TRUE","America/Los_Angeles","3","98001 98047","1840018415"
"North Lynnwood","North Lynnwood","WA","Washington","53061","Snohomish","53061","Snohomish","47.8533","-122.2762","20626","2549","polygon","FALSE","FALSE","America/Los_Angeles","2","98087 98037","1840037895"
"Deming","Deming","WA","Washington","53073","Whatcom","53073","Whatcom","48.8381","-122.2313","240","17","polygon","FALSE","FALSE","America/Los_Angeles","3","98247 98244","1840018345"
"Everson","Everson","WA","Washington","53073","Whatcom","53073","Whatcom","48.9123","-122.3510","4709.0","797","polygon","FALSE","TRUE","America/Los_Angeles","3","98247","1840019750"
"Wilson Creek","Wilson Creek","WA","Washington","53025","Grant","53025","Grant","47.4230","-119.1176","212","85","polygon","FALSE","TRUE","America/Los_Angeles","3","98860","1840022294"
"Snoqualmie","Snoqualmie","WA","Washington","53033","King","53033","King","47.5293","-121.8412","26054.0","725","polygon","FALSE","TRUE","America/Los_Angeles","3","98065","1840021119"
"Tacoma","Tacoma","WA","Washington","53053","Pierce","53053","Pierce","47.2431","-122.4531","213418","1657","polygon","FALSE","TRUE","America/Los_Angeles","2","98422 98421 98402 98403 98404 98405 98408 98409 98406 98407 98465 98416 98418 98444 98401 98411 98412 98413 98415 98417 98419 98471 98481 98490","1840021129"
"Nespelem","Nespelem","WA","Washington","53047","Okanogan","53047","Okanogan","48.1670","-118.9722","313","622","polygon","FALSE","TRUE","America/Los_Angeles","3","99155","1840022268"
"Ruston","Ruston","WA","Washington","53053","Pierce","53053","Pierce","47.2982","-122.5100","828","1202","polygon","FALSE","TRUE","America/Los_Angeles","3","98407","1840021132"
"Sequim","Sequim","WA","Washington","53009","Clallam","53009","Clallam","48.0747","-123.0944","20750.0","432","polygon","FALSE","TRUE","America/Los_Angeles","3","98382","1840021076"
"Enumclaw","Enumclaw","WA","Washington","53033","King","53033","King","47.2017","-121.9897","11784","878","polygon","FALSE","TRUE","America/Los_Angeles","3","98022","1840019825"
"Marietta-Alderwood","Marietta-Alderwood","WA","Washington","53073","Whatcom","53073","Whatcom","48.7932","-122.5566","4495","294","polygon","FALSE","TRUE","America/Los_Angeles","3","98225 98226","1840073928"
"Five Corners","Five Corners","WA","Washington","53011","Clark","53011","Clark","45.6883","-122.5738","18405","1221","polygon","FALSE","FALSE","America/Los_Angeles","3","98662","1840037869"
"Packwood","Packwood","WA","Washington","53041","Lewis","53041","Lewis","46.6085","-121.6702","230","89","polygon","FALSE","FALSE","America/Los_Angeles","3","98361","1840025265"
"Summit","Summit","WA","Washington","53053","Pierce","53053","Pierce","47.1694","-122.3628","7876","597","polygon","FALSE","FALSE","America/Los_Angeles","3","98371 98373 98446","1840018456"
"Oyehut","Oyehut","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","47.0233","-124.1632","0","0","polygon","FALSE","FALSE","America/Los_Angeles","3","98550","1840037697"
"Kettle Falls","Kettle Falls","WA","Washington","53065","Stevens","53065","Stevens","48.6055","-118.0620","1611","585","polygon","FALSE","TRUE","America/Los_Angeles","3","99141","1840019764"
"Baring","Baring","WA","Washington","53033","King","53033","King","47.7661","-121.4803","173","64","polygon","FALSE","FALSE","America/Los_Angeles","3","98224","1840017339"
"Harrington","Harrington","WA","Washington","53043","Lincoln","53043","Lincoln","47.4802","-118.2552","411","404","polygon","FALSE","TRUE","America/Los_Angeles","3","99134","1840019819"
"Machias","Machias","WA","Washington","53061","Snohomish","53061","Snohomish","47.9917","-122.0515","886","139","polygon","FALSE","FALSE","America/Los_Angeles","3","98258 98290","1840017325"
"Allyn","Allyn","WA","Washington","53045","Mason","53045","Mason","47.3863","-122.8386","2650","640","polygon","FALSE","FALSE","America/Los_Angeles","3","98524","1840025251"
"Port Hadlock-Irondale","Port Hadlock-Irondale","WA","Washington","53031","Jefferson","53031","Jefferson","48.0316","-122.7890","3765","217","polygon","FALSE","TRUE","America/Los_Angeles","3","98325 98368 98339","1840074571"
"Amanda Park","Amanda Park","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","47.4532","-123.9194","119","5","polygon","FALSE","FALSE","America/Los_Angeles","3","98526","1840023816"
"Deer Park","Deer Park","WA","Washington","53063","Spokane","53063","Spokane","47.9642","-117.4397","3868.0","229","polygon","FALSE","TRUE","America/Los_Angeles","3","99006","1840018400"
"Dixie","Dixie","WA","Washington","53071","Walla Walla","53071","Walla Walla","46.1392","-118.1480","256","182","polygon","FALSE","FALSE","America/Los_Angeles","3","99329 99361","1840018487"
"Cherry Grove","Cherry Grove","WA","Washington","53011","Clark","53011","Clark","45.8021","-122.5764","689","112","polygon","FALSE","FALSE","America/Los_Angeles","3","98604","1840037538"
"Startup","Startup","WA","Washington","53061","Snohomish","53061","Snohomish","47.8671","-121.7495","683","64","polygon","FALSE","FALSE","America/Los_Angeles","3","98294 98293","1840018380"
"Brady","Brady","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","47.0064","-123.5321","360","22","polygon","FALSE","FALSE","America/Los_Angeles","3","98563","1840017357"
"Mountlake Terrace","Mountlake Terrace","WA","Washington","53061","Snohomish","53061","Snohomish","47.7921","-122.3076","21337","2021","polygon","FALSE","TRUE","America/Los_Angeles","2","98043","1840019792"
"Verlot","Verlot","WA","Washington","53061","Snohomish","53061","Snohomish","48.1002","-121.7679","457","16","polygon","FALSE","FALSE","America/Los_Angeles","3","98252","1840018376"
"Naselle","Naselle","WA","Washington","53049","Pacific","53049","Pacific","46.3650","-123.8013","376","63","polygon","FALSE","FALSE","America/Los_Angeles","3","98638","1840018467"
"Endicott","Endicott","WA","Washington","53075","Whitman","53075","Whitman","46.9282","-117.6867","305","397","polygon","FALSE","TRUE","America/Los_Angeles","3","99125","1840021137"
"Grays River","Grays River","WA","Washington","53069","Wahkiakum","53069","Wahkiakum","46.3608","-123.5890","425","8","polygon","FALSE","FALSE","America/Los_Angeles","3","98621","1840023877"
"Raymond","Raymond","WA","Washington","53049","Pacific","53049","Pacific","46.6838","-123.7380","4136.0","275","polygon","FALSE","TRUE","America/Los_Angeles","3","98577","1840019881"
"Bay Center","Bay Center","WA","Washington","53049","Pacific","53049","Pacific","46.6211","-123.9533","215","88","polygon","FALSE","FALSE","America/Los_Angeles","3","98527","1840017375"
"Ocean Park","Ocean Park","WA","Washington","53049","Pacific","53049","Pacific","46.4961","-124.0443","1782","227","polygon","FALSE","FALSE","America/Los_Angeles","3","98640 98637","1840018468"
"Warm Beach","Warm Beach","WA","Washington","53061","Snohomish","53061","Snohomish","48.1649","-122.3442","2495","236","polygon","FALSE","FALSE","America/Los_Angeles","3","98292","1840018377"
"Ephrata","Ephrata","WA","Washington","53025","Grant","53025","Grant","47.3119","-119.5344","7275.0","298","polygon","FALSE","TRUE","America/Los_Angeles","3","98823","1840019813"
"Twisp","Twisp","WA","Washington","53047","Okanogan","53047","Okanogan","48.3618","-120.1169","956","314","polygon","FALSE","TRUE","America/Los_Angeles","3","98856","1840022271"
"Hansville","Hansville","WA","Washington","53035","Kitsap","53035","Kitsap","47.8978","-122.5579","3809","138","polygon","FALSE","FALSE","America/Los_Angeles","3","98340 98346","1840023796"
"Farmington","Farmington","DE","Delaware","10001","Kent","10001","Kent","38.8699","-75.5790","115","610","polygon","FALSE","TRUE","America/New_York","3","19950","1840005805"
"Rising Sun-Lebanon","Rising Sun-Lebanon","DE","Delaware","10001","Kent","10001","Kent","39.0999","-75.5048","3817","412","polygon","FALSE","TRUE","America/New_York","3","19934 19962 19901","1840073664"
"Seaford","Seaford","DE","Delaware","10005","Sussex","10005","Sussex","38.6539","-75.6117","7750","571","polygon","FALSE","TRUE","America/New_York","3","19973","1840006071"
"Smyrna","Smyrna","DE","Delaware","10001","Kent","10001|10003","Kent|New Castle","39.2922","-75.6076","11584","746","polygon","FALSE","TRUE","America/New_York","3","19977","1840005820"
"Houston","Houston","DE","Delaware","10001","Kent","10001","Kent","38.9174","-75.5039","401","404","polygon","FALSE","TRUE","America/New_York","3","19954","1840005809"
"Edgemoor","Edgemoor","DE","Delaware","10003","New Castle","10003","New Castle","39.7551","-75.5070","6178","1278","polygon","FALSE","FALSE","America/New_York","3","19809 19802","1840028608"
"Slaughter Beach","Slaughter Beach","DE","Delaware","10005","Sussex","10005","Sussex","38.9143","-75.3085","234","66","polygon","FALSE","TRUE","America/New_York","3","19963","1840006084"
"Woodside","Woodside","DE","Delaware","10001","Kent","10001","Kent","39.0712","-75.5667","187","511","polygon","FALSE","TRUE","America/New_York","3","19943 19904 19980","1840005821"
"Frankford","Frankford","DE","Delaware","10005","Sussex","10005","Sussex","38.5215","-75.2342","958","507","polygon","FALSE","TRUE","America/New_York","3","19945","1840006064"
"Kent Acres","Kent Acres","DE","Delaware","10001","Kent","10001","Kent","39.1325","-75.5160","2369","1077","polygon","FALSE","FALSE","America/New_York","3","19901","1840028609"
"Laurel","Laurel","DE","Delaware","10005","Sussex","10005","Sussex","38.5696","-75.5688","4320","581","polygon","FALSE","TRUE","America/New_York","3","19956","1840006078"
"Camden","Camden","DE","Delaware","10001","Kent","10001","Kent","39.0992","-75.5570","3493","359","polygon","FALSE","TRUE","America/New_York","3","19934 19904","1840005813"
"Riverview","Riverview","DE","Delaware","10001","Kent","10001","Kent","39.0293","-75.5202","2728","291","polygon","FALSE","FALSE","America/New_York","3","19946 19943","1840028613"
"Chenequa","Chenequa","WI","Wisconsin","55133","Waukesha","55133","Waukesha","43.1229","-88.3838","593","66","polygon","FALSE","TRUE","America/Chicago","3","53058 53029","1840003016"
"Black River Falls","Black River Falls","WI","Wisconsin","55053","Jackson","55053","Jackson","44.2981","-90.8419","5490.0","328","polygon","FALSE","TRUE","America/Chicago","3","54615","1840002397"
"Almond","Almond","WI","Wisconsin","55097","Portage","55097","Portage","44.2607","-89.4087","432","159","polygon","FALSE","TRUE","America/Chicago","3","54909","1840002323"
"Whitehall","Whitehall","WI","Wisconsin","55121","Trempealeau","55121","Trempealeau","44.3705","-91.3476","1583","106","polygon","FALSE","TRUE","America/Chicago","3","54773 54747","1840002386"
"Whitewater","Whitewater","WI","Wisconsin","55127","Walworth","55127|55055","Walworth|Jefferson","42.8372","-88.7340","14374.0","634","polygon","FALSE","TRUE","America/Chicago","3","53190","1840002476"
"Greendale","Greendale","WI","Wisconsin","55079","Milwaukee","55079","Milwaukee","42.9370","-88.0018","14159","982","polygon","FALSE","TRUE","America/Chicago","3","53129","1840003038"
"Wausau","Wausau","WI","Wisconsin","55073","Marathon","55073","Marathon","44.9615","-89.6457","73933.0","774","polygon","FALSE","TRUE","America/Chicago","3","54401 54403","1840002163"
"Oconto","Oconto","WI","Wisconsin","55083","Oconto","55083","Oconto","44.8918","-87.8692","4196.0","252","polygon","FALSE","TRUE","America/Chicago","3","54153","1840001575"
"Sun Prairie","Sun Prairie","WI","Wisconsin","55025","Dane","55025","Dane","43.1827","-89.2357","32894","1033","polygon","FALSE","TRUE","America/Chicago","3","53590 53596","1840002902"
"Ashippun","Ashippun","WI","Wisconsin","55027","Dodge","55027","Dodge","43.2182","-88.5159","1030","386","polygon","FALSE","FALSE","America/Chicago","3","53066 53036 53003","1840025434"
"Milladore","Milladore","WI","Wisconsin","55141","Wood","55141","Wood","44.6057","-89.8549","267","100","polygon","FALSE","TRUE","America/Chicago","3","54454","1840002337"
"Van Dyne","Van Dyne","WI","Wisconsin","55039","Fond du Lac","55039","Fond du Lac","43.8862","-88.5012","190","93","polygon","FALSE","FALSE","America/Chicago","3","54979","1840025421"
"Patch Grove","Patch Grove","WI","Wisconsin","55043","Grant","55043","Grant","42.9406","-90.9725","197","200","polygon","FALSE","TRUE","America/Chicago","3","53817 53804","1840002980"
"Eastman","Eastman","WI","Wisconsin","55023","Crawford","55023","Crawford","43.1622","-91.0254","407","43","polygon","FALSE","TRUE","America/Chicago","3","54626","1840002887"
"Long Lake","Long Lake","WI","Wisconsin","55037","Florence","55037","Florence","45.8431","-88.6673","54","78","polygon","FALSE","FALSE","America/Chicago","3","54542","1840025289"
"Kohler","Kohler","WI","Wisconsin","55117","Sheboygan","55117","Sheboygan","43.7364","-87.7795","2081","150","polygon","FALSE","TRUE","America/Chicago","3","53081 53044","1840002620"
"Lake Ripley","Lake Ripley","WI","Wisconsin","55055","Jefferson","55055","Jefferson","43.0045","-88.9829","1642","189","polygon","FALSE","FALSE","America/Chicago","3","53523","1840004351"
"Lewis","Lewis","WI","Wisconsin","55095","Polk","55095","Polk","45.7159","-92.3965","129","33","polygon","FALSE","FALSE","America/Chicago","3","54837","1840025299"
"North Bay","North Bay","WI","Wisconsin","55101","Racine","55101","Racine","42.7644","-87.7812","238","871","polygon","FALSE","TRUE","America/Chicago","3","53402","1840002492"
"Bancroft","Bancroft","WI","Wisconsin","55097","Portage","55097","Portage","44.3093","-89.5071","492","37","polygon","FALSE","FALSE","America/Chicago","3","54921","1840024098"
"Rockdale","Rockdale","WI","Wisconsin","55025","Dane","55025","Dane","42.9717","-89.0318","216","296","polygon","FALSE","TRUE","America/Chicago","3","53523","1840002923"
"Casco","Casco","WI","Wisconsin","55061","Kewaunee","55061","Kewaunee","44.5558","-87.6198","584","338","polygon","FALSE","TRUE","America/Chicago","3","54205","1840002365"
"Nekoosa","Nekoosa","WI","Wisconsin","55141","Wood","55141","Wood","44.3135","-89.9073","2429","276","polygon","FALSE","TRUE","America/Chicago","3","54457","1840002338"
"Rockland","Rockland","WI","Wisconsin","55063","La Crosse","55063","La Crosse","43.9075","-90.9165","647","372","polygon","FALSE","TRUE","America/Chicago","3","54656 54653 54614","1840002580"
"Bell Center","Bell Center","WI","Wisconsin","55023","Crawford","55023","Crawford","43.2916","-90.8256","112","7","polygon","FALSE","TRUE","America/Chicago","3","54631","1840002886"
"Cadott","Cadott","WI","Wisconsin","55017","Chippewa","55017","Chippewa","44.9502","-91.1532","1428","162","polygon","FALSE","TRUE","America/Chicago","3","54727","1840002107"
"Galesville","Galesville","WI","Wisconsin","55121","Trempealeau","55121","Trempealeau","44.0839","-91.3580","1577","468","polygon","FALSE","TRUE","America/Chicago","3","54630","1840002387"
"Whitefish Bay","Whitefish Bay","WI","Wisconsin","55079","Milwaukee","55079","Milwaukee","43.1132","-87.9003","13950","2545","polygon","FALSE","TRUE","America/Chicago","2","53211 53217","1840003036"
"New Post","New Post","WI","Wisconsin","55113","Sawyer","55113","Sawyer","45.8965","-91.1930","258","4","polygon","FALSE","FALSE","America/Chicago","3","54843 54828","1840004010"
"Clam Lake","Clam Lake","WI","Wisconsin","55003","Ashland","55003","Ashland","46.1579","-90.9056","21","20","polygon","FALSE","FALSE","America/Chicago","3","54517","1840026073"
"Drummond","Drummond","WI","Wisconsin","55007","Bayfield","55007","Bayfield","46.3436","-91.2500","119","32","polygon","FALSE","FALSE","America/Chicago","3","54832","1840026068"
"Laona","Laona","WI","Wisconsin","55041","Forest","55041","Forest","45.5597","-88.6697","415","82","polygon","FALSE","FALSE","America/Chicago","3","54541","1840025285"
"Mount Hope","Mount Hope","WI","Wisconsin","55043","Grant","55043","Grant","42.9697","-90.8596","221","309","polygon","FALSE","TRUE","America/Chicago","3","53816","1840002978"
"Legend Lake","Legend Lake","WI","Wisconsin","55078","Menominee","55078","Menominee","44.8909","-88.5440","1269","29","polygon","FALSE","FALSE","America/Chicago","3","54135 54124","1840004029"
"Fitchburg","Fitchburg","WI","Wisconsin","55025","Dane","55025","Dane","42.9859","-89.4255","29485","325","polygon","FALSE","TRUE","America/Chicago","3","53575 53719 53711 53713 53744","1840002905"
"Scandinavia","Scandinavia","WI","Wisconsin","55135","Waupaca","55135","Waupaca","44.4608","-89.1460","354","155","polygon","FALSE","TRUE","America/Chicago","3","54977","1840002363"
"Barneveld","Barneveld","WI","Wisconsin","55049","Iowa","55049","Iowa","43.0117","-89.8968","1239","249","polygon","FALSE","TRUE","America/Chicago","3","53507","1840002957"
